Shape Class,Filename,Number of Vertices,Number of Faces,Face Types,Bounding Box Min,Bounding Box Max
Spoon,D00842.obj,291,1647,Only triangles,[ 0.48266101  1.83535302 -0.29844999],[ 1.21024203  1.96479106 -0.258362  ]
Spoon,D00927.obj,910,5448,Only triangles,[-0.128479 -0.085583 -0.      ],[0.66622603 0.086442   0.117144  ]
Spoon,D00964.obj,211,1014,Only triangles,[-2.80999994 -5.61999989  0.88      ],[ 2.80999994 19.8558712   3.13754988]
Starship,m1353.obj,2124,4147,Only triangles,[0.025 0.025 0.025],[0.489988   0.97500002 0.336106  ]
Starship,m1354.obj,5724,11368,Only triangles,[0.025 0.025 0.025],[0.97500002 0.27981099 0.50487798]
Starship,m1355.obj,7730,13354,Only triangles,[0.025 0.025 0.025],[0.85925198 0.97500002 0.32801101]
Starship,m1356.obj,1946,3301,Only triangles,[0.025 0.025 0.025],[0.97500002 0.61444497 0.68876803]
Starship,m1357.obj,9664,32216,Only triangles,[0.025 0.025 0.025],[0.97500002 0.167978   0.424339  ]
Starship,m1358.obj,1196,1989,Only triangles,[0.025 0.025 0.025],[0.45471999 0.23064201 0.97500002]
Starship,m1359.obj,265,508,Only triangles,[0.025 0.025 0.025],[0.471212   0.35606101 0.97500002]
Starship,m1360.obj,2904,4231,Only triangles,[0.025 0.025 0.025],[0.43981501 0.2326     0.97500002]
Starship,m1361.obj,1038,2008,Only triangles,[0.025 0.025 0.025],[0.84175599 0.21772    0.97500002]
Starship,m1362.obj,13685,22912,Only triangles,[0.025 0.025 0.025],[0.97500002 0.22280499 0.71890002]
Starship,m1364.obj,9018,18139,Only triangles,[0.025 0.025 0.025],[0.85925102 0.97500002 0.32801101]
Starship,m1365.obj,718,1196,Only triangles,[0.025 0.025 0.025],[0.97500002 0.75044399 0.20100699]
Starship,m1366.obj,568,1067,Only triangles,[0.025 0.025 0.025],[0.476787   0.97500002 0.245535  ]
Starship,m1368.obj,31275,59739,Only triangles,[0.025 0.025 0.025],[0.36079401 0.13681901 0.97500002]
Starship,m1369.obj,1004,1720,Only triangles,[0.025 0.025 0.025],[0.97500002 0.405352   0.200913  ]
Starship,m1370.obj,1748,3401,Only triangles,[0.025 0.025 0.025],[0.43250701 0.25618899 0.97500002]
Starship,m1371.obj,1558,2542,Only triangles,[0.025 0.025 0.025],[0.42151999 0.22054499 0.97500002]
Starship,m1372.obj,3366,6344,Only triangles,[0.025 0.025 0.025],[0.74680102 0.97500002 0.187233  ]
Starship,m1373.obj,6098,11592,Only triangles,[0.025 0.025 0.025],[0.468557   0.97500002 0.26704299]
Starship,m1374.obj,8080,15507,Only triangles,[0.025 0.025 0.025],[0.382934   0.97500002 0.16353901]
Starship,m1375.obj,1694,3380,Only triangles,[0.025 0.025 0.025],[0.82781702 0.41035199 0.97500002]
Starship,m1376.obj,467,944,Only triangles,[0.025 0.025 0.025],[0.97500002 0.171065   0.25299999]
Starship,m1378.obj,2059,3804,Only triangles,[0.025 0.025 0.025],[0.97500002 0.151021   0.97500002]
Starship,m1379.obj,1018,1858,Only triangles,[0.025 0.025 0.025],[0.97498697 0.113092   0.97500002]
Starship,m1380.obj,11926,20996,Only triangles,[0.025 0.025 0.025],[0.97500002 0.386659   0.97500002]
Starship,m1381.obj,14225,27965,Only triangles,[0.025 0.025 0.025],[0.97500002 0.44905099 0.97500002]
Starship,m1382.obj,7006,14044,Only triangles,[0.025 0.025 0.025],[0.97500002 0.28337899 0.97500002]
Starship,m1383.obj,8722,31296,Only triangles,[0.025 0.025 0.025],[0.97500002 0.24170899 0.97500002]
Starship,m1384.obj,3820,7365,Only triangles,[0.025 0.025 0.025],[0.95624101 0.195205   0.97500002]
Starship,m1385.obj,11132,20663,Only triangles,[0.025 0.025 0.025],[0.97500002 0.31299701 0.97500002]
Starship,m1386.obj,1707,3384,Only triangles,[0.025 0.025 0.025],[0.97500002 0.361415   0.93176299]
SubmachineGun,D00052.obj,2258,4275,Only triangles,[-1.06996  -0.313674 -0.091492],[0.60122502 0.46019199 0.133358  ]
SubmachineGun,D00060.obj,577,1014,Only triangles,[-0.909352   -0.19531199 -0.060108  ],[1.05535996 0.316789   0.03247   ]
SubmachineGun,D00062.obj,2291,2964,Only triangles,[-0.66817898 -0.26220599 -0.098315  ],[0.95543599 0.33419901 0.107242  ]
SubmachineGun,D00064.obj,6530,13256,Only triangles,[-0.812644   -0.30252799 -0.25359699],[1.08720994 0.449624   0.163876  ]
SubmachineGun,D00068.obj,19423,38396,Only triangles,[-0.80030102 -0.19946299 -0.048073  ],[0.80580002 0.35407299 0.034455  ]
SubmachineGun,D00119.obj,11791,23060,Only triangles,[-1.24448001 -0.151096   -0.160147  ],[0.74244398 0.320461   0.17006101]
SubmachineGun,D00219.obj,1520,2532,Only triangles,[-0.79767603 -0.25458199 -0.059143  ],[1.15909004 0.53108799 0.06715   ]
SubmachineGun,D00256.obj,760,1326,Only triangles,[-0.87658399 -0.76232803 -0.138511  ],[0.91952699 0.29670399 0.099466  ]
SubmachineGun,D00371.obj,18170,31606,Only triangles,[-0.68751699 -0.243497   -0.192068  ],[1.00497997 0.229647   0.142057  ]
SubmachineGun,D00384.obj,1806,2216,Only triangles,[-0.90582502 -0.118947   -0.034573  ],[0.85551    0.25752699 0.042452  ]
SubmachineGun,D00431.obj,1783,2708,Only triangles,[-0.90221101 -0.462607   -0.078898  ],[0.96570599 0.279612   0.076244  ]
SubmachineGun,D00459.obj,24710,49474,Only triangles,[-0.928734   -0.13149901 -0.070005  ],[0.81388497 0.327694   0.067047  ]
SubmachineGun,D00489.obj,1434,2180,Only triangles,[-0.841187   -0.80813903 -0.086458  ],[0.89287198 0.61950302 0.094444  ]
SubmachineGun,D00537.obj,3629,3190,Only triangles,[-0.948614 -0.237611 -0.030619],[0.74738902 0.19582    0.029982  ]
SubmachineGun,D00613.obj,1424,2437,Only triangles,[-0.87888199 -0.268823   -0.067191  ],[0.92563897 0.433925   0.05068   ]
SubmachineGun,D00733.obj,4970,8831,Only triangles,[-0.77934802 -0.61747599 -0.075684  ],[0.94232702 0.19111501 0.147156  ]
SubmachineGun,D00878.obj,2027,2916,Only triangles,[-0.88809699 -0.394638   -0.065063  ],[0.90313101 0.181686   0.061265  ]
SubmachineGun,D00893.obj,170,281,Only triangles,[-0.91552502 -0.180775   -0.079507  ],[0.94988501 0.35685599 0.042732  ]
SubmachineGun,D00960.obj,182,294,Only triangles,[-1.09728003 -0.36975399 -0.062865  ],[0.61769301 0.35674801 0.047946  ]
SubmachineGun,D00970.obj,451,785,Only triangles,[-0.84767199 -0.162623   -0.062191  ],[0.88483202 0.21764199 0.040208  ]
Sword,D00066.obj,18993,21764,Only triangles,[-1.16840005 -0.167468   -0.046728  ],[0.365576   0.14939301 0.040217  ]
Sword,D00071.obj,10920,21800,Only triangles,[-1.25064003 -0.36844    -0.039414  ],[0.37005001 0.21272101 0.046616  ]
Sword,D00133.obj,13257,26446,Only triangles,[-0.31411701 -0.17997999 -0.08341   ],[1.07518995 0.189026   0.079927  ]
Sword,D00149.obj,190,344,Only triangles,[-1.14980006 -0.152899   -0.050279  ],[0.69099897 0.22797    0.061565  ]
Sword,D00162.obj,1150,2296,Only triangles,[-0.52866101 -0.173319   -0.041424  ],[1.30850005 0.183818   0.024868  ]
Sword,D00177.obj,5076,10136,Only triangles,[-1.05640006 -0.221232   -0.041104  ],[0.214279   0.21665099 0.043766  ]
Sword,D00195.obj,1429,2976,Only triangles,[-0.74699098 -0.146119   -0.101896  ],[0.91454899 0.138769   0.09907   ]
Sword,D00249.obj,15478,30816,Only triangles,[-0.46867001 -0.056973   -0.038516  ],[0.98382998 0.06647    0.034242  ]
Sword,D00356.obj,5012,6142,Only triangles,[-1.21780002 -0.092541   -0.106282  ],[0.238315 0.107805 0.09526 ]
Sword,D00484.obj,6873,13168,Only triangles,[-1.07377005 -0.15535501 -0.033838  ],[0.458325 0.175099 0.049098]
Sword,D00513.obj,4136,7297,Only triangles,[-1.26156998 -0.227727   -0.069613  ],[0.32641101 0.190218   0.066442  ]
Sword,D00540.obj,8181,10922,Only triangles,[-0.60341698 -0.145486   -0.032973  ],[0.99343699 0.139218   0.035452  ]
Sword,D00635.obj,725,1238,Only triangles,[-0.82395601 -0.35440499 -0.092872  ],[0.92114699 0.38075799 0.098875  ]
Sword,D00712.obj,327,602,Only triangles,[-1.09054995 -0.15661301 -0.076891  ],[0.90425903 0.198897   0.076708  ]
Sword,D00807.obj,176,648,Only triangles,[-0.96263498 -0.125901   -0.035521  ],[0.76138097 0.111819   0.026662  ]
Sword,D00808.obj,1787,3110,Only triangles,[-0.94087398 -0.166439   -0.158329  ],[0.67056  0.161002 0.169184]
Sword,D00812.obj,3694,12652,Only triangles,[-1.05394006 -0.114185   -0.03639   ],[0.38625601 0.114324   0.072053  ]
Sword,D00906.obj,14621,29204,Only triangles,[-1.21413004 -0.212044   -0.05774   ],[0.300345 0.125027 0.050567]
Sword,D00916.obj,2993,7470,Only triangles,[-0.720276 -0.053847 -0.027381],[0.94120598 0.088122   0.027282  ]
Sword,D00992.obj,5872,11648,Only triangles,[-0.91354102 -0.1497     -0.028825  ],[0.57381701 0.15379199 0.034635  ]
Sword,m687.obj,800,1504,Only triangles,[0.025 0.025 0.025],[0.45907101 0.97500002 0.11228   ]
Sword,m688.obj,1977,3938,Only triangles,[0.025 0.025 0.025],[0.11913    0.97500002 0.37581399]
Sword,m689.obj,178,360,Only triangles,[0.025 0.025 0.025],[0.88726902 0.97500002 0.202834  ]
Sword,m690.obj,180,368,Only triangles,[0.025 0.025 0.025],[0.155249   0.97500002 0.152246  ]
Sword,m691.obj,8583,16488,Only triangles,[0.025 0.025 0.025],[0.115882   0.97500002 0.23660401]
Sword,m692.obj,3694,12652,Only triangles,[0.025 0.025 0.025],[0.17573    0.97500002 0.096435  ]
Sword,m693.obj,196,259,Only triangles,[0.025 0.025 0.025],[0.110751   0.97500002 0.119326  ]
Sword,m694.obj,2903,5667,Only triangles,[0.025 0.025 0.025],[0.32531899 0.97500002 0.109     ]
Sword,m695.obj,9880,19712,Only triangles,[0.025 0.025 0.025],[0.096365   0.26767999 0.97500002]
Sword,m696.obj,5548,11609,Only triangles,[0.025 0.025 0.025],[0.29726401 0.139376   0.97500002]
Sword,m697.obj,526,1036,Only triangles,[0.025 0.025 0.025],[0.203531   0.065073   0.97500002]
Sword,m698.obj,3949,7505,Only triangles,[0.025 0.025 0.025],[0.290328   0.97500002 0.107227  ]
Sword,m699.obj,557,1112,Only triangles,[0.025 0.025 0.025],[0.19693001 0.196831   0.97500002]
Sword,m700.obj,800,1504,Only triangles,[0.025 0.025 0.025],[0.41837099 0.97500002 0.097734  ]
Sword,m701.obj,960,1900,Only triangles,[0.025 0.025 0.025],[0.044047   0.30700999 0.97500002]
Sword,m702.obj,1005,2000,Only triangles,[0.025 0.025 0.025],[0.123578   0.123578   0.97500002]
Sword,m703.obj,588,1100,Only triangles,[0.025 0.025 0.025],[0.05076    0.120841   0.97500002]
Sword,m704.obj,408,812,Only triangles,[0.025 0.025 0.025],[0.054935   0.086127   0.97500002]
Sword,m705.obj,7910,15768,Only triangles,[0.025 0.025 0.025],[0.46606901 0.97500002 0.094607  ]
Sword,m707.obj,4325,8628,Only triangles,[0.025 0.025 0.025],[0.26981699 0.97500002 0.065561  ]
Sword,m709.obj,6598,13168,Only triangles,[0.025 0.025 0.025],[0.229792   0.076431   0.97500002]
Sword,m710.obj,10936,21764,Only triangles,[0.025 0.025 0.025],[0.22104301 0.078888   0.97500002]
Sword,m711.obj,9457,17701,Only triangles,[0.025 0.025 0.025],[0.22871999 0.055602   0.97500002]
Sword,m712.obj,4890,9314,Only triangles,[0.025 0.025 0.025],[0.97500002 0.0565     0.20900799]
Sword,m713.obj,1023,2000,Only triangles,[0.025 0.025 0.025],[0.104214   0.138303   0.97500002]
Sword,m714.obj,526,1036,Only triangles,[0.025 0.025 0.025],[0.203531   0.065073   0.97500002]
Sword,m715.obj,5548,11609,Only triangles,[0.025 0.025 0.025],[0.29726401 0.139376   0.97500002]
Sword,m716.obj,4757,9573,Only triangles,[0.025 0.025 0.025],[0.210778   0.095698   0.97500002]
Sword,m717.obj,18888,37283,Only triangles,[0.025 0.025 0.025],[0.16253    0.053702   0.97500002]
Sword,m718.obj,361,710,Only triangles,[0.025 0.025 0.025],[0.97500002 0.200968   0.066274  ]
Sword,m719.obj,624,1228,Only triangles,[0.025 0.025 0.025],[0.199046   0.18942501 0.97500002]
Sword,m720.obj,318,620,Only triangles,[0.025 0.025 0.025],[0.15030999 0.97500002 0.088609  ]
Sword,m721.obj,275,530,Only triangles,[0.025 0.025 0.025],[0.181399   0.104182   0.97500002]
Tool,D01003.obj,3963,7922,Only triangles,[-0.62212098 -0.079239   -0.93185401],[0.56548101 0.077786   0.80838001]
Tool,D01012.obj,4463,8922,Only triangles,[-0.60046101 -0.080424   -0.98201102],[0.61005002 0.087098   0.87877297]
Tool,D01040.obj,4794,9584,Only triangles,[-0.74189401 -0.07958    -0.96013802],[0.51392198 0.084225   0.85419601]
Tool,D01044.obj,5201,10398,Only triangles,[-0.60361499 -0.079919   -0.91933   ],[0.66807002 0.080117   0.84650701]
Tool,D01069.obj,6198,12392,Only triangles,[-0.57879603 -0.078379   -0.824175  ],[0.68515497 0.081482   0.79040003]
Tool,D01084.obj,4491,8978,Only triangles,[-0.69055903 -0.079647   -0.97523302],[0.51102  0.08501  0.856318]
Tool,D01086.obj,3804,7604,Only triangles,[-0.60610002 -0.081305   -0.96218097],[0.58749801 0.08305    0.84119397]
Tool,D01111.obj,4284,8564,Only triangles,[-0.75344002 -0.076081   -0.73584402],[0.95985198 0.075916   0.68227702]
Tool,D01113.obj,4407,8810,Only triangles,[-0.76842499 -0.075499   -0.69849801],[0.96827102 0.0791     0.67986703]
Tool,D01127.obj,6104,12204,Only triangles,[-0.77104801 -0.078774   -0.87883598],[0.72492701 0.082087   0.73547   ]
Tool,D01131.obj,4487,8970,Only triangles,[-0.67574197 -0.079542   -0.969787  ],[0.51605999 0.08539    0.86589998]
Tool,D01140.obj,3906,7808,Only triangles,[-0.70776802 -0.080493   -0.97525799],[0.50472498 0.083869   0.837825  ]
Tool,D01142.obj,5110,10216,Only triangles,[-0.770495 -0.077523 -0.816737],[0.84498    0.082044   0.66264999]
Tool,D01148.obj,4478,8952,Only triangles,[-0.59318799 -0.08099    -0.98687297],[0.62364101 0.087471   0.88384199]
Tool,D01152.obj,3942,7880,Only triangles,[-0.75557399 -0.063137   -0.96113902],[0.79033899 0.076423   0.60145599]
Tool,D01154.obj,5202,10400,Only triangles,[-0.76647401 -0.079161   -0.934075  ],[0.62632602 0.079515   0.81862599]
Tool,D01156.obj,5508,11012,Only triangles,[-0.76061302 -0.079584   -0.76251203],[0.91147298 0.084707   0.66996098]
Tool,D01159.obj,4478,8952,Only triangles,[-0.60477602 -0.083685   -0.96580398],[0.67212802 0.088202   0.90786999]
Tool,D01165.obj,4457,8910,Only triangles,[-0.75924999 -0.065043   -0.87638301],[0.81412202 0.078307   0.593642  ]
Tool,D01176.obj,4298,8592,Only triangles,[-0.79189199 -0.077249   -0.67279202],[0.98667198 0.082488   0.70325601]
Tool,m1099.obj,302,600,Only triangles,[0.025 0.025 0.025],[0.38470301 0.97500002 0.083757  ]
Tool,m1100.obj,232,452,Only triangles,[0.025 0.025 0.025],[0.239158   0.97500002 0.201019  ]
Tool,m1101.obj,135,262,Only triangles,[0.025 0.025 0.025],[0.228782   0.97500002 0.054304  ]
Tool,m1102.obj,24,52,Only triangles,[0.025 0.025 0.025],[0.201067   0.97500002 0.056667  ]
Tool,m1103.obj,199,330,Only triangles,[0.025 0.025 0.025],[0.19852801 0.97500002 0.071481  ]
Tool,m1104.obj,362,708,Only triangles,[0.025 0.025 0.025],[0.27899399 0.97500002 0.073793  ]
Tool,m1105.obj,1550,3092,Only triangles,[0.025 0.025 0.025],[0.97500002 0.28098401 0.097571  ]
Tool,m1106.obj,1902,4076,Only triangles,[0.025 0.025 0.025],[0.97500002 0.29605299 0.082378  ]
Tool,m1107.obj,1116,2199,Only triangles,[0.025 0.025 0.025],[0.97500002 0.30424801 0.101067  ]
Tool,m1108.obj,2186,3756,Only triangles,[0.025 0.025 0.025],[0.97500002 0.53272903 0.099916  ]
Tool,m1109.obj,1490,2891,Only triangles,[0.025 0.025 0.025],[0.58639997 0.97500002 0.157179  ]
Tool,m1110.obj,850,1687,Only triangles,[0.025 0.025 0.025],[0.146727   0.97500002 0.39283499]
Tool,m1111.obj,523,1038,Only triangles,[0.025 0.025 0.025],[0.455275   0.97500002 0.160898  ]
Tool,m1112.obj,316,621,Only triangles,[0.025 0.025 0.025],[0.43172401 0.97500002 0.118437  ]
Tool,m1113.obj,2042,4076,Only triangles,[0.025 0.025 0.025],[0.134803   0.125273   0.97500002]
Tool,m1114.obj,1344,2292,Only triangles,[0.025 0.025 0.025],[0.118989   0.97500002 0.118989  ]
Tool,m1115.obj,1327,2266,Only triangles,[0.025 0.025 0.025],[0.133451   0.97500002 0.133451  ]
Tool,m1116.obj,1155,2234,Only triangles,[0.025 0.025 0.025],[0.121029   0.97500002 0.108164  ]
Tool,m1117.obj,1720,3424,Only triangles,[0.025 0.025 0.025],[0.27094501 0.113904   0.97500002]
Tool,m587.obj,4129,8230,Only triangles,[0.025 0.025 0.025],[0.74397099 0.97500002 0.74403101]
Tool,m588.obj,3353,6594,Only triangles,[0.025 0.025 0.025],[0.73903799 0.97500002 0.72574103]
Tool,m589.obj,2354,4046,Only triangles,[0.025 0.025 0.025],[0.47846299 0.97500002 0.65410501]
Tool,m590.obj,4461,8017,Only triangles,[0.025 0.025 0.025],[0.453444   0.97500002 0.33891699]
Tool,m591.obj,3185,6381,Only triangles,[0.025 0.025 0.025],[0.53875899 0.97500002 0.565938  ]
Train,D01008.obj,4469,25020,Only triangles,[-74.64640045  18.60050011   1.18313003],[-68.88030243  26.3090992    4.87076998]
Train,D01014.obj,4274,33993,Only triangles,[-27.28650093   0.           0.        ],[18.22450066  3.55605006  5.71526003]
Train,D01016.obj,7754,32214,Only triangles,[-0.00635    -3.50787401 -0.1016    ],[ 3.24484992 42.21212769  4.72089291]
Train,D01027.obj,4906,36708,Only triangles,[ 1.49465501 -1.031196    0.60419899],[2.95518303 3.53060007 2.61426497]
Train,D01031.obj,1257,8559,Only triangles,[ 2.63392591 -3.42653608 -0.012406  ],[14.62588692 -1.55064499  2.724437  ]
Train,D01035.obj,3142,16074,Only triangles,[0.38999999 0.         0.        ],[15.53674316  2.44710112  4.75      ]
Train,D01047.obj,5450,36372,Only triangles,[-3.77972007  0.51436698  0.017155  ],[ 0.63012302 22.29310036  5.88345003]
Train,D01055.obj,10979,68304,Only triangles,[0.82609999 0.88431698 0.26633301],[ 2.50185013 12.26799965  2.73104   ]
Train,D01059.obj,7243,42255,Only triangles,[0. 0. 0.],[0.134599 0.029667 0.035566]
Train,D01061.obj,6494,37149,Only triangles,[-25.60829926   0.150702     0.45674101],[-8.08178043  3.42698002  6.78452015]
Train,D01064.obj,5037,29523,Only triangles,[0.85679698 0.50587898 0.        ],[2.75679994 5.84331989 3.04871011]
Train,D01089.obj,4390,25806,Only triangles,[ 4.04604912 -3.03191209 -0.088465  ],[ 9.63021278 26.31655312  5.81872702]
Train,D01094.obj,454,3024,Only triangles,[-0.54897898  2.08827591  3.0615859 ],[ 0.54897898 10.53403568  4.55633688]
Train,D01095.obj,6385,32868,Only triangles,[-6.92386007 -7.3860898   0.        ],[-1.10613     7.00025988  5.24168015]
Train,D01134.obj,8721,43209,Only triangles,[ -25.71883965 -325.59744263  -39.60837173],[ 48.96673965 247.9858551   97.9482193 ]
Train,D01137.obj,6422,39822,Only triangles,[ 0.53874803  0.90726399 -0.99354202],[ 3.82939792 63.67886353  2.88925004]
Train,D01147.obj,2424,13485,Only triangles,[-1.70524001 -3.70966005  0.018803  ],[ 2.33106995 23.50939941  3.98484993]
Train,D01149.obj,8616,43260,Only triangles,[-1.12119997  0.783813    0.0447122 ],[37.50799942  3.63055992  3.69357014]
Train,D01163.obj,4522,26739,Only triangles,[1.55947995 1.31646001 0.        ],[3.45025992 7.83631992 2.47999001]
Train,D01180.obj,13612,85308,Only triangles,[ 7.62365997e-01 -5.31948996e+00  1.20499998e-03],[ 3.79223013 12.04339981  5.39791012]
Train,m1578.obj,333,574,Only triangles,[0.025 0.025 0.025],[0.20873199 0.370015   0.97500002]
Train,m1580.obj,1400,2568,Only triangles,[0.025 0.025 0.025],[0.97500002 0.402336   0.380885  ]
Train,m1581.obj,11299,22000,Only triangles,[0.025 0.025 0.025],[0.17244001 0.28300199 0.97500002]
Train,m1582.obj,8239,16328,Only triangles,[0.025 0.025 0.025],[0.194938   0.273211   0.97500002]
Train,m1583.obj,309,573,Only triangles,[0.025 0.025 0.025],[0.32357201 0.56785703 0.97500002]
Train,m1584.obj,174,316,Only triangles,[0.025 0.025 0.025],[0.97500002 0.50805098 0.376302  ]
Train,m1585.obj,5303,10241,Only triangles,[0.025 0.025 0.025],[0.30230299 0.399059   0.97500002]
Train,m1586.obj,5520,10581,Only triangles,[0.025 0.025 0.025],[0.30340999 0.37714899 0.97500002]
Train,m1587.obj,4658,8999,Only triangles,[0.025 0.025 0.025],[0.32792601 0.473142   0.97500002]
Train,m1588.obj,4400,7716,Only triangles,[0.025 0.025 0.025],[0.269842   0.433029   0.97500002]
Tree,D00096.obj,54223,36512,Only triangles,[-0.67135602 -0.37339899 -0.334295  ],[1.18867004 0.359227   0.36245099]
Tree,D00200.obj,19368,10908,Only triangles,[-0.74024999 -0.38457701 -0.399645  ],[0.85570502 0.40158099 0.36556   ]
Tree,D00221.obj,49630,51077,Only triangles,[-0.831774   -0.78820503 -0.72762299],[0.703098   0.80139703 0.85650897]
Tree,D00223.obj,58864,54644,Only triangles,[-0.82818002 -0.76124901 -0.78434002],[0.70024103 0.86020303 0.81751901]
Tree,D00367.obj,2903,3692,Only triangles,[-1.08019996 -0.71457398 -0.51672298],[0.39131901 0.47318    0.44628999]
Tree,D00385.obj,12534,7366,Only triangles,[-1.07677996 -0.85607201 -0.590222  ],[0.617585   0.82110101 0.70310098]
Tree,D00393.obj,49528,41792,Only triangles,[-1.13003004 -0.84596097 -0.521846  ],[0.68165302 0.87065101 1.05060995]
Tree,D00439.obj,36902,28551,Only triangles,[-0.64013201 -0.723589   -0.44413599],[0.65627903 0.62401801 0.53423899]
Tree,D00456.obj,1936,1697,Only triangles,[-0.41346601 -0.20615    -0.209774  ],[0.97394699 0.22649699 0.221499  ]
