Shape Class,Filename,Number of Vertices,Number of Faces,Face Types,Bounding Box Min,Bounding Box Max
Sign,m1683.obj,10032,19960,Only triangles,[-0.482014   -0.34425899 -0.0969971 ],[0.517986   0.59268701 0.370864  ]
Sign,m1684.obj,10003,19994,Only triangles,[-0.37905899 -0.385914   -0.0317514 ],[0.58522499 0.61408597 0.0562442 ]
Sign,m1685.obj,10039,19902,Only triangles,[-0.40949199 -0.59131002 -0.158182  ],[0.426741   0.40869001 0.17693   ]
Skyscraper,D00006.obj,12949,14585,Only triangles,[-0.496932 -0.119297 -0.121845],[0.50306797 0.21651    0.135878  ]
Skyscraper,D00058.obj,19076,12436,Only triangles,[-0.47126499 -0.117147   -0.121767  ],[0.52873498 0.118773   0.117292  ]
Skyscraper,D00059.obj,3599,7979,Only triangles,[-0.48574701 -0.160612   -0.16611201],[0.51425302 0.169218   0.16375799]
Skyscraper,D00105.obj,10022,19968,Only triangles,[-0.43051499 -0.141542   -0.105927  ],[0.56948501 0.15087    0.105055  ]
Skyscraper,D00125.obj,4709,14888,Only triangles,[-0.48097399 -0.146006   -0.10823   ],[0.51902598 0.146301   0.102684  ]
Skyscraper,D00126.obj,8129,14371,Only triangles,[-0.454088   -0.14323001 -0.0851703 ],[0.54591203 0.15413199 0.0861009 ]
Skyscraper,D00130.obj,8228,20139,Only triangles,[-0.33397999 -0.12047    -0.0942942 ],[0.66601998 0.13884901 0.132705  ]
Skyscraper,D00259.obj,7945,14972,Only triangles,[-0.57263499 -0.0786128  -0.0745099 ],[0.42736501 0.0996039  0.0776568 ]
Skyscraper,D00300.obj,10065,19612,Only triangles,[-0.37782899 -0.121821   -0.119961  ],[0.62217098 0.121143   0.12326   ]
Skyscraper,D00520.obj,16515,13454,Only triangles,[-0.486994 -0.118423 -0.112814],[0.51300597 0.116599   0.113192  ]
Skyscraper,D00532.obj,10004,15610,Only triangles,[-0.51078898 -0.149809   -0.102582  ],[0.48921099 0.15228701 0.101765  ]
Skyscraper,D00584.obj,6101,15284,Only triangles,[-0.51596302 -0.14486399 -0.098245  ],[0.48403701 0.1451     0.101924  ]
Skyscraper,D00589.obj,9650,20568,Only triangles,[-0.439372 -0.124937 -0.123622],[0.560628 0.12366  0.124451]
Skyscraper,D00641.obj,9345,20278,Only triangles,[-0.33718601 -0.103418   -0.105947  ],[0.66281402 0.196374   0.11379   ]
Skyscraper,D00664.obj,8226,15126,Only triangles,[-0.46502399 -0.17129301 -0.14276101],[0.53497601 0.168338   0.143071  ]
Skyscraper,D00729.obj,5520,18178,Only triangles,[-0.49849099 -0.203844   -0.182474  ],[0.50150901 0.20416    0.182097  ]
Skyscraper,D00822.obj,6963,17392,Only triangles,[-0.53103   -0.0796814 -0.0818496],[0.46897   0.0795693 0.082313 ]
Skyscraper,D00870.obj,6347,13474,Only triangles,[-0.51954699 -0.130513   -0.139231  ],[0.48045301 0.124443   0.128218  ]
Skyscraper,D00872.obj,10015,19982,Only triangles,[-0.33834201 -0.147294   -0.0927151 ],[0.66165799 0.153605   0.247668  ]
Skyscraper,D00998.obj,9742,19543,Only triangles,[-0.214039  -0.0886648 -0.0889481],[0.78596097 0.0887554  0.0885456 ]
Spoon,D00014.obj,4060,21597,Only triangles,[-0.78834802 -0.0967984  -0.0422871 ],[0.211652  0.104597  0.0295564]
Spoon,D00085.obj,3842,21598,Only triangles,[-0.70117402 -0.102479   -0.044009  ],[0.29882601 0.0949752  0.0416487 ]
Spoon,D00144.obj,3675,20495,Only triangles,[-0.75174898 -0.105559   -0.0593933 ],[0.24825101 0.0979558  0.0253313 ]
Spoon,D00157.obj,3604,21663,Only triangles,[-0.372316  -0.127359  -0.0283373],[0.627684   0.13025901 0.0298682 ]
Spoon,D00196.obj,4099,21648,Only triangles,[-0.24344499 -0.0781776  -0.0394056 ],[0.75655502 0.0820884  0.0244865 ]
Spoon,D00338.obj,3726,21638,Only triangles,[-0.717884  -0.120131  -0.0919187],[0.282116   0.110969   0.14057399]
Spoon,D00422.obj,3665,20145,Only triangles,[-0.58589399 -0.16849101 -0.027096  ],[0.41410601 0.168145   0.0343358 ]
Spoon,D00474.obj,3486,20150,Only triangles,[-0.38316199 -0.0858526  -0.0251439 ],[0.61683798 0.0840309  0.0259028 ]
Spoon,D00497.obj,3467,20502,Only triangles,[-0.613626  -0.0966913 -0.0377643],[0.386374  0.0994826 0.0388467]
Spoon,D00517.obj,3662,21538,Only triangles,[-0.280269   -0.12777799 -0.0638591 ],[0.71973097 0.12760399 0.0740476 ]
Spoon,D00562.obj,5007,25758,Only triangles,[-0.45238799 -0.0768707  -0.0276614 ],[0.54761201 0.0777341  0.0205758 ]
Spoon,D00593.obj,3457,20521,Only triangles,[-0.32883999 -0.0964364  -0.0153835 ],[0.67115998 0.0946752  0.0194404 ]
Spoon,D00661.obj,4679,25476,Only triangles,[-0.70937198 -0.112678   -0.0323074 ],[0.29062799 0.116254   0.053705  ]
Spoon,D00669.obj,3831,21595,Only triangles,[-0.66902298 -0.286982   -0.109584  ],[0.33097699 0.28345001 0.237964  ]
Spoon,D00674.obj,3557,20487,Only triangles,[-0.68470401 -0.222664   -0.0634875 ],[0.31529599 0.214085   0.0734855 ]
Spoon,D00683.obj,3727,21650,Only triangles,[-0.35872599 -0.120896   -0.15058599],[0.64127398 0.15076201 0.0990258 ]
Spoon,D00790.obj,3761,20492,Only triangles,[-0.37381801 -0.16252901 -0.0388513 ],[0.62618202 0.162871   0.0418188 ]
Spoon,D00842.obj,3755,20489,Only triangles,[-0.193537  -0.0907224 -0.0202356],[0.806463  0.0868848 0.0396194]
Spoon,D00927.obj,4299,21573,Only triangles,[-0.284495  -0.107436  -0.0262076],[0.715505  0.108419  0.0496423]
Spoon,D00964.obj,3578,20418,Only triangles,[-0.33213401 -0.107651   -0.0391189 ],[0.66786599 0.11292    0.022453  ]
Starship,m1353.obj,9994,19981,Only triangles,[-0.50928497 -0.234779   -0.137835  ],[0.490715   0.24334601 0.12411   ]
Starship,m1354.obj,10016,19952,Only triangles,[-0.55110103 -0.25031799 -0.148362  ],[0.448899   0.25249499 0.13563   ]
Starship,m1355.obj,10320,19452,Only triangles,[-0.468721 -0.217761 -0.156606],[0.53127903 0.219623   0.0848044 ]
Starship,m1356.obj,9967,19934,Only triangles,[-0.36340699 -0.387559   -0.0714015 ],[0.63659298 0.396505   0.0666872 ]
Starship,m1357.obj,9310,23076,Only triangles,[-0.603751  -0.209425  -0.0450345],[0.396249 0.210685 0.115724]
Starship,m1358.obj,10001,19861,Only triangles,[-0.57209897 -0.228578   -0.104974  ],[0.427901   0.22277699 0.113707  ]
Starship,m1359.obj,10005,19988,Only triangles,[-0.41124699 -0.239104   -0.185589  ],[0.58875299 0.233392   0.184706  ]
Starship,m1360.obj,9755,19568,Only triangles,[-0.65381497 -0.21531899 -0.102458  ],[0.346185 0.224058 0.135675]
Starship,m1361.obj,10010,19988,Only triangles,[-0.45939901 -0.42426601 -0.0971977 ],[0.54060102 0.43633699 0.0654988 ]
Starship,m1362.obj,10051,17588,Only triangles,[-0.46528399 -0.365529   -0.101925  ],[0.53471601 0.36566499 0.0695066 ]
Starship,m1364.obj,9273,20286,Only triangles,[-0.43649399 -0.399896   -0.141376  ],[0.56350601 0.224113   0.110041  ]
Starship,m1365.obj,10003,19967,Only triangles,[-0.32891801 -0.39741001 -0.10095   ],[0.67108202 0.36236    0.0652573 ]
Starship,m1366.obj,10005,19974,Only triangles,[-0.57971501 -0.23508    -0.16994099],[0.42028499 0.237398   0.0658458 ]
Starship,m1368.obj,10168,19446,Only triangles,[-0.60881299 -0.169572   -0.0336748 ],[0.39118701 0.183089   0.0837113 ]
Starship,m1369.obj,10018,19977,Only triangles,[-0.62607598 -0.19800299 -0.0995392 ],[0.37392399 0.204264   0.126853  ]
Starship,m1370.obj,9769,20022,Only triangles,[-0.57462901 -0.21360999 -0.164263  ],[0.42537099 0.21367501 0.0784264 ]
Starship,m1371.obj,9933,19931,Only triangles,[-0.37021399 -0.0954099  -0.225198  ],[0.62978601 0.30522999 0.205667  ]
Starship,m1372.obj,10047,19950,Only triangles,[-0.306169 -0.365372 -0.091971],[0.69383103 0.39179701 0.0629644 ]
Starship,m1373.obj,10065,19834,Only triangles,[-0.53526098 -0.16901501 -0.23556601],[0.46473899 0.174115   0.22941799]
Starship,m1374.obj,10075,19898,Only triangles,[-0.54593801 -0.18767799 -0.0967079 ],[0.45406201 0.18874501 0.046767  ]
Starship,m1375.obj,10004,19994,Only triangles,[-0.43769699 -0.40725201 -0.195637  ],[0.56230301 0.41945601 0.223564  ]
Starship,m1376.obj,9874,19994,Only triangles,[-0.435155  -0.111724  -0.0581367],[0.56484503 0.12832101 0.095781  ]
Starship,m1378.obj,10027,19922,Only triangles,[-0.49695799 -0.49793699 -0.0710346 ],[0.50303203 0.50206298 0.0624428 ]
Starship,m1379.obj,10037,19936,Only triangles,[-0.49448499 -0.50538301 -0.0452718 ],[0.50550503 0.49461699 0.0506916 ]
Starship,m1380.obj,10201,17902,Only triangles,[-0.49999499 -0.488511   -0.187334  ],[0.49999699 0.51148897 0.19334   ]
Starship,m1381.obj,9719,19341,Only triangles,[-0.51671201 -0.49803099 -0.261141  ],[0.48328799 0.50179601 0.190936  ]
Starship,m1382.obj,10008,20023,Only triangles,[-0.48301101 -0.489957   -0.149556  ],[0.51698899 0.509565   0.128754  ]
Starship,m1383.obj,10346,23459,Only triangles,[-0.50049198 -0.50237501 -0.1121    ],[0.49950501 0.49762499 0.116026  ]
Starship,m1384.obj,9956,19799,Only triangles,[-0.493839  -0.454099  -0.0860944],[0.50616097 0.49963799 0.0901854 ]
Starship,m1385.obj,10009,19822,Only triangles,[-0.50056398 -0.49930701 -0.0605363 ],[0.49943599 0.50069302 0.242668  ]
Starship,m1386.obj,10005,19980,Only triangles,[-0.47106799 -0.49050599 -0.178837  ],[0.482445   0.50949401 0.174566  ]
SubmachineGun,D00052.obj,10056,19876,Only triangles,[-0.58067203 -0.28368601 -0.0550114 ],[0.419328  0.184017  0.0792915]
SubmachineGun,D00060.obj,10009,19960,Only triangles,[-0.46792001 -0.15830401 -0.0228346 ],[0.53207999 0.0996271  0.0242403 ]
SubmachineGun,D00062.obj,9560,20139,Only triangles,[-0.471066   -0.15925799 -0.0662593 ],[0.528934  0.20712   0.0659655]
SubmachineGun,D00064.obj,9951,20098,Only triangles,[-0.61896402 -0.22021399 -0.110252  ],[0.38103601 0.18249699 0.109292  ]
SubmachineGun,D00068.obj,10033,19971,Only triangles,[-0.38581499 -0.246029   -0.0248646 ],[0.61418498 0.0887633  0.0273352 ]
SubmachineGun,D00119.obj,9913,19732,Only triangles,[-0.44593501 -0.0731386  -0.0828379 ],[0.55406499 0.158783   0.0833575 ]
SubmachineGun,D00219.obj,9865,19990,Only triangles,[-0.44871801 -0.103063   -0.0301365 ],[0.55128199 0.28660899 0.0308034 ]
SubmachineGun,D00256.obj,9972,19957,Only triangles,[-0.48777899 -0.149415   -0.0675875 ],[0.51222098 0.449689   0.0575565 ]
SubmachineGun,D00371.obj,10004,18998,Only triangles,[-0.41611901 -0.13876601 -0.0964003 ],[0.58388102 0.14286099 0.0748692 ]
SubmachineGun,D00384.obj,9386,20360,Only triangles,[-0.434715  -0.0509629 -0.0256449],[0.56528503 0.157204   0.0222943 ]
SubmachineGun,D00431.obj,9784,19997,Only triangles,[-0.486696  -0.166888  -0.0408506],[0.513304  0.23136   0.0419574]
SubmachineGun,D00459.obj,10001,20120,Only triangles,[-0.57560802 -0.18482301 -0.0443637 ],[0.42439201 0.092618   0.0345352 ]
SubmachineGun,D00489.obj,9531,20349,Only triangles,[-0.45647201 -0.31361601 -0.0502805 ],[0.54352802 0.49708    0.0493522 ]
SubmachineGun,D00537.obj,8759,20474,Only triangles,[-0.596407  -0.136343  -0.0170211],[0.403593  0.12404   0.0172251]
SubmachineGun,D00613.obj,9774,20086,Only triangles,[-0.46766901 -0.139599   -0.0299776 ],[0.53233099 0.251176   0.0309672 ]
SubmachineGun,D00733.obj,10009,19954,Only triangles,[-0.462672   -0.36206901 -0.0481526 ],[0.537328  0.120024  0.0777069]
SubmachineGun,D00878.obj,9654,20071,Only triangles,[-0.45779899 -0.21260899 -0.0343122 ],[0.54220098 0.0933296  0.0342723 ]
SubmachineGun,D00893.obj,10003,19970,Only triangles,[-0.392322  -0.1034    -0.0324931],[0.607678  0.184312  0.0330466]
SubmachineGun,D00960.obj,10004,19972,Only triangles,[-0.41225001 -0.25653201 -0.0308762 ],[0.58775002 0.152833   0.0337672 ]
SubmachineGun,D00970.obj,10003,19960,Only triangles,[-0.476408   -0.13642401 -0.0292218 ],[0.523592  0.0845221 0.0297916]
Sword,D00066.obj,5804,13807,Only triangles,[-0.147432  -0.103604  -0.0289424],[0.85256797 0.102789   0.027812  ]
Sword,D00071.obj,9862,19757,Only triangles,[-0.167108  -0.179414  -0.0264343],[0.832892  0.179426  0.0264639]
Sword,D00133.obj,10015,19958,Only triangles,[-0.15195    -0.13373899 -0.0572405 ],[0.84805   0.131804  0.0591911]
Sword,D00149.obj,9968,19994,Only triangles,[-0.23716401 -0.102092   -0.0221481 ],[0.76283598 0.105212   0.0212012 ]
Sword,D00162.obj,9999,19998,Only triangles,[-0.255252  -0.0971693 -0.0180624],[0.744748  0.0969908 0.0179741]
Sword,D00177.obj,10002,19988,Only triangles,[-0.80127299 -0.17168599 -0.0328559 ],[0.198727  0.172925  0.0340334]
Sword,D00195.obj,9624,20107,Only triangles,[-0.636195  -0.0853215 -0.0597566],[0.363805  0.0861201 0.0612048]
Sword,D00249.obj,9991,19952,Only triangles,[-0.170266  -0.0594972 -0.0247696],[0.82973403 0.0404356  0.0252973 ]
Sword,D00356.obj,9561,20216,Only triangles,[-0.132487  -0.0688516 -0.0699851],[0.867513  0.069462  0.0680438]
Sword,D00484.obj,9986,20026,Only triangles,[-0.69864303 -0.107657   -0.0269173 ],[0.301357  0.107915  0.0272205]
Sword,D00513.obj,9991,19762,Only triangles,[-0.139945  -0.0857159 -0.0430323],[0.86005503 0.178221   0.0426444 ]
Sword,D00540.obj,9915,20341,Only triangles,[-0.63317299 -0.089782   -0.0220919 ],[0.36682701 0.088563   0.0207682 ]
Sword,D00635.obj,9625,20081,Only triangles,[-0.53617698 -0.203655   -0.0484388 ],[0.46382299 0.217728   0.0614807 ]
Sword,D00712.obj,10008,19988,Only triangles,[-0.362553  -0.0859969 -0.0393128],[0.637447  0.0918938 0.0377203]
Sword,D00807.obj,5546,20113,Only triangles,[-0.230855  -0.0675593 -0.0173726],[0.76914501 0.0698849  0.0193429 ]
Sword,D00808.obj,9397,20380,Only triangles,[-0.197032 -0.100797 -0.100501],[0.80296803 0.102049   0.102238  ]
Sword,D00812.obj,7598,23220,Only triangles,[-0.19327199 -0.079476   -0.0375337 ],[0.80672801 0.0791866  0.0376795 ]
Sword,D00906.obj,10002,19990,Only triangles,[-0.141734  -0.110072  -0.0327629],[0.858266  0.112544  0.0386867]
Sword,D00916.obj,8713,21420,Only triangles,[-0.231323  -0.0549037 -0.0160566],[0.768677  0.0235203 0.0160579]
Sword,D00992.obj,9994,19994,Only triangles,[-0.16593499 -0.101507   -0.0195738 ],[0.83406502 0.101722   0.020388  ]
Sword,m687.obj,10005,19990,Only triangles,[-0.52865702 -0.0945893  -0.0440185 ],[0.47134301 0.0953049  0.0433918 ]
Sword,m688.obj,9999,19990,Only triangles,[-0.152631  -0.0394861 -0.0452081],[0.84736902 0.0495718  0.0496964 ]
Sword,m689.obj,9999,20002,Only triangles,[-0.163133  -0.0706497 -0.0645645],[0.83686697 0.0798013  0.0702583 ]
Sword,m690.obj,9926,20004,Only triangles,[-0.16222499 -0.0760234  -0.0635532 ],[0.83777499 0.0630169  0.0688368 ]
Sword,m691.obj,10034,19956,Only triangles,[-0.49166501 -0.111316   -0.0483302 ],[0.50833499 0.111425   0.047335  ]
Sword,m692.obj,7428,23219,Only triangles,[-0.19619501 -0.0778314  -0.0374584 ],[0.80380499 0.0808315  0.0377557 ]
Sword,m693.obj,10003,19873,Only triangles,[-0.74312699 -0.0523685  -0.0451697 ],[0.25687301 0.0468446  0.0450242 ]
Sword,m694.obj,9852,20154,Only triangles,[-0.155974  -0.167593  -0.0556057],[0.160871  0.832407  0.0474727]
Sword,m695.obj,10015,19982,Only triangles,[-0.143402  -0.1276    -0.0375445],[0.85659802 0.12784199 0.0375735 ]
Sword,m696.obj,9924,20247,Only triangles,[-0.114648   -0.14261401 -0.0598485 ],[0.88535202 0.14398099 0.0605472 ]
Sword,m697.obj,10002,19988,Only triangles,[-0.57896602 -0.0940653  -0.0210489 ],[0.42103401 0.0938956  0.0210984 ]
Sword,m698.obj,10012,19736,Only triangles,[-0.13611799 -0.0859258  -0.0425999 ],[0.86388201 0.177448   0.0430987 ]
Sword,m699.obj,10000,19998,Only triangles,[-0.68532002 -0.0897812  -0.0911238 ],[0.31468001 0.0913221  0.089409  ]
Sword,m700.obj,10005,19990,Only triangles,[-0.531569  -0.0771677 -0.0359101],[0.468431  0.080837  0.0363872]
Sword,m701.obj,10004,19992,Only triangles,[-0.59976798 -0.14734    -0.0101731 ],[0.40023199 0.149516   0.00991409]
Sword,m702.obj,10003,19996,Only triangles,[-0.74628502 -0.0507854  -0.0515234 ],[0.25371501 0.0529276  0.0521897 ]
Sword,m703.obj,10012,19948,Only triangles,[-0.27180099 -0.0498041  -0.0131527 ],[0.72819901 0.0510873  0.0141821 ]
Sword,m704.obj,10000,19996,Only triangles,[-0.23054001 -0.035914   -0.0157087 ],[0.76946002 0.0378545  0.0160356 ]
Sword,m705.obj,10015,19978,Only triangles,[-0.64059299 -0.23014    -0.0364412 ],[0.35940701 0.234063   0.0368243 ]
Sword,m707.obj,10001,19985,Only triangles,[-0.203821   -0.12640201 -0.0213149 ],[0.796179  0.131299  0.0213846]
Sword,m709.obj,10006,19984,Only triangles,[-0.70170999 -0.107605   -0.0269178 ],[0.29829001 0.107972   0.0272201 ]
Sword,m710.obj,10004,19900,Only triangles,[-0.12712599 -0.103637   -0.0285231 ],[0.87287402 0.102872   0.0282015 ]
Sword,m711.obj,10141,19846,Only triangles,[-0.353551  -0.106183  -0.0165116],[0.64644903 0.108504   0.0174934 ]
Sword,m712.obj,10037,19833,Only triangles,[-0.16962899 -0.0961363  -0.0164993 ],[0.83037102 0.0975566  0.0166615 ]
Sword,m713.obj,10012,19983,Only triangles,[-0.62741399 -0.0586     -0.0401589 ],[0.37258601 0.0605926  0.0432202 ]
Sword,m714.obj,10002,19988,Only triangles,[-0.57896602 -0.0940653  -0.0210489 ],[0.42103401 0.0938956  0.0210984 ]
Sword,m715.obj,9924,20247,Only triangles,[-0.114648   -0.14261401 -0.0598485 ],[0.88535202 0.14398099 0.0605472 ]
Sword,m716.obj,9988,20043,Only triangles,[-0.184929  -0.0969271 -0.0379726],[0.81507099 0.0986524  0.0364463 ]
Sword,m717.obj,10049,19888,Only triangles,[-0.774912  -0.0664272 -0.0160436],[0.225088  0.0783614 0.0143508]
Sword,m718.obj,10003,19994,Only triangles,[-0.45338899 -0.0915823  -0.0219469 ],[0.54661101 0.0937372  0.0214672 ]
Sword,m719.obj,10003,19986,Only triangles,[-0.418973  -0.131404  -0.0483394],[0.58102697 0.107629   0.0587715 ]
Sword,m720.obj,9826,19992,Only triangles,[-0.234947  -0.0652225 -0.0332018],[0.76505297 0.0666359  0.0337248 ]
Sword,m721.obj,10005,19990,Only triangles,[-0.26238   -0.0847437 -0.0350196],[0.73762   0.0799408 0.0491148]
Tool,D01003.obj,10000,19996,Only triangles,[-0.49728099 -0.136989   -0.0402058 ],[0.50271899 0.123281   0.0425249 ]
Tool,D01012.obj,10000,19996,Only triangles,[-0.49367401 -0.199994   -0.0454964 ],[0.50632602 0.176411   0.0448818 ]
Tool,D01040.obj,10000,19996,Only triangles,[-0.53262699 -0.40085199 -0.0477223 ],[0.46737301 0.31967899 0.0476061 ]
Tool,D01044.obj,10000,19996,Only triangles,[-0.48708799 -0.34469101 -0.0450842 ],[0.51291198 0.29343799 0.0468703 ]
Tool,D01069.obj,10000,19996,Only triangles,[-0.512191  -0.433319  -0.0496348],[0.487809   0.36339399 0.0491519 ]
Tool,D01084.obj,10000,19996,Only triangles,[-0.55851001 -0.32331699 -0.0483561 ],[0.44148999 0.29528299 0.0496788 ]
Tool,D01086.obj,10000,19996,Only triangles,[-0.49586099 -0.166098   -0.0437416 ],[0.50413901 0.14957701 0.0453286 ]
Tool,D01111.obj,10000,19996,Only triangles,[-0.498923  -0.363006  -0.0446633],[0.501077   0.29225701 0.0457762 ]
Tool,D01113.obj,10000,19996,Only triangles,[-0.495294   -0.31407499 -0.0443086 ],[0.50470603 0.26183501 0.043379  ]
Tool,D01127.obj,10000,19996,Only triangles,[-0.48106399 -0.53946102 -0.043892  ],[0.37373501 0.46053901 0.0468877 ]
Tool,D01131.obj,10000,19996,Only triangles,[-0.55597001 -0.26090899 -0.0472837 ],[0.44402999 0.304786   0.0490732 ]
Tool,D01140.obj,10000,19996,Only triangles,[-0.55402499 -0.33719501 -0.0502371 ],[0.44597501 0.348645   0.0521795 ]
Tool,D01142.obj,10000,19996,Only triangles,[-0.497693   -0.48796001 -0.0525626 ],[0.502307   0.38860101 0.0531575 ]
Tool,D01148.obj,10000,19996,Only triangles,[-0.49334601 -0.221636   -0.0468888 ],[0.50665402 0.19376799 0.0448698 ]
Tool,D01152.obj,10000,19996,Only triangles,[-0.58008897 -0.423253   -0.0518778 ],[0.419911   0.53161103 0.0439051 ]
Tool,D01154.obj,10000,19996,Only triangles,[-0.52690899 -0.44537601 -0.0442726 ],[0.47309101 0.32979    0.0476389 ]
Tool,D01156.obj,10000,19996,Only triangles,[-0.50352299 -0.42349499 -0.0505831 ],[0.49647701 0.35221201 0.0505668 ]
Tool,D01159.obj,10000,19996,Only triangles,[-0.50115401 -0.294476   -0.049249  ],[0.49884599 0.253405   0.0480578 ]
Tool,D01165.obj,10000,19996,Only triangles,[-0.54556501 -0.39699101 -0.0501504 ],[0.45443499 0.42572701 0.0437361 ]
Tool,D01176.obj,10000,19996,Only triangles,[-0.49595901 -0.24657001 -0.0444689 ],[0.50404102 0.203022   0.0440362 ]
Tool,m1099.obj,10001,19998,Only triangles,[-0.46007499 -0.17750099 -0.0277855 ],[0.53992498 0.20009901 0.0392055 ]
Tool,m1100.obj,10002,19992,Only triangles,[-0.52300602 -0.115845   -0.0262521 ],[0.47699401 0.109192   0.16366699]
Tool,m1101.obj,10000,19992,Only triangles,[-0.206168  -0.103851  -0.0176608],[0.793832  0.110704  0.0194792]
Tool,m1102.obj,6009,20002,Only triangles,[-0.72031301 -0.0914817  -0.0205614 ],[0.27968699 0.0938402  0.0127745 ]
Tool,m1103.obj,9922,20021,Only triangles,[-0.60202003 -0.0919818  -0.0253241 ],[0.39798   0.0909419 0.0294499]
